ID,target,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34
472,False,-0.12114677900470264,0.4358452734264144,-0.3195872399153308,-0.20944376987199217,0.77318034,,3.7517251895407178,0.046259397,0.89864423,0.06451441409105807,-0.1036026,3.0405713044976572,0.20917385,-2.0245659,-0.38348134394511624,-0.17398671395063647,-0.75599772,0.5718851345153626,-0.4982658214014742,,1.8763797,0.035850609497739765,-1.5032678,1.2212708,-1.0218843,-1.2829521,-0.51538055,0.19066752,0.12872731,-0.38915362262202957,0.61425241,0.016289975,-0.22670655,-1.5363125,0.25767256
473,False,0.09752244953939669,0.24971247083551745,-0.6346975728643511,,1.511803,1.3805565766324466,9.324980944200368,-0.005285021,0.78921382,0.32464541774894495,0.31428673,-0.5504752588561554,1.2793506,-1.9643892,-0.2794687038562809,0.4951101744296636,-1.1350027,0.08890087873995944,-0.7443527847930014,1.8857527,-0.030321313,-0.009177916764378213,-0.17429627,1.9207993,,-1.422212,0.45563969,-0.13492351,-0.12876563,-0.09594189296693106,0.94663094,-0.32059926,-0.50410341,1.25397,-1.6382191
474,False,,-0.09590128948826045,0.6824680446183836,-0.023316905352237204,-2.0435078,-0.9568166450023007,,-1.1278079,-2.3505973,0.2692143786480273,-1.0503831,,,-0.76085578,0.5904535243610682,0.2746568657969286,0.65934908,,-1.8109289747205088,0.074105289,0.25568384,0.02877294279187463,1.293523,-0.63707264,0.30757569,1.1147406,-0.79281491,2.2149944,0.5778429,-0.2982251585808583,-1.4841972,1.0766627,1.0612074,0.69401538,-0.07640527
475,True,0.5828351379175968,0.7276170632046508,-0.28839268704773524,0.02218309684972835,,-2.982176077056782,-4.343411157507904,1.1000564,0.51984665,0.16241989033001086,1.2284196,-0.7660815117671906,1.3575095,0.66332544,-0.6218530460068653,0.03257268289356316,1.6956909,1.7088478091098043,1.4847312509130988,0.67798776,-0.82279391,0.0009457836432450756,1.524936,-1.2942055,,0.66063214,-1.3476836,-0.77194944,-0.20661233,0.16646139602745558,,-0.60778353,-0.86571003,0.38082041,-0.52741034
476,False,-1.0270286610521533,1.4249611360163268,0.24851835350559418,0.024686738797906234,-1.6466359,2.55815758815395,-10.57463446096998,0.41279748,0.082124999,-0.1017636955240169,0.28816865,-2.15950112910128,-0.95719852,-0.67059077,0.24872848686551238,-0.20975992942944796,-0.63755866,-1.027479565884118,1.5358141503136487,0.57899063,-1.0015471,0.014219681152829637,0.16290546,-1.3789968,0.4041604,,,0.89847411,0.17064476,0.9329220910646255,,0.71768233,0.9175555,-1.9728873,
477,False,0.7569921668528781,-0.11736461894563244,-0.0872798527069717,0.14249021769028528,,-4.108939130403993,,0.011896452,1.8582648,-0.633441026914916,2.4690286,,1.1410693,,0.08456329821478238,,1.559486,2.7364691074952625,-1.4056286828046252,0.30179868,0.09480594,-0.050388064762307186,0.98938029,-0.46748997,-0.40260595,,-1.671357,-0.26940676,-0.64375151,-0.31203859602543316,-1.1170925,0.016289975,-0.33568389,0.30489436,-1.0619349
478,False,3.0985224007340504,0.44083901118170166,0.672147422682252,-0.08390864509441882,,5.9758032371893774,0.7531453360772458,-0.46918478,-0.035723137,0.03077399348621173,,-1.1888370408387992,-0.98725966,-1.9343009,-0.7034851850323132,-0.06830035595743994,-0.51319764,,-3.5091514441264695,-0.18328724,-0.59637317,0.040034475480130546,0.59928417,0.23203856,2.2449512,0.27918104,2.0462633,0.22605785,1.7635081,-0.9185668813257414,-1.8116148,0.2261554,1.5367449,0.53267252,1.4770566
479,True,-0.8000806277301833,-0.04067797669260588,-0.61216361134304,,1.4897546,-2.963913032933273,8.8052555051384,-0.028193651,1.639404,-0.15449787612289054,-0.59331666,2.3731490038999326,0.52180975,-1.0316508,-0.9768018359992855,,-0.49543178,2.0794454768679387,0.08787373587546081,-0.87626712,1.4294966,0.008591029748951677,-0.075119289,1.9207993,-1.3514086,-1.3313903,0.79780873,-0.53837326,-1.3024544,0.1263789354482248,1.4824053,-0.90601335,-1.336294,0.15304225,-0.24344419
480,True,-0.6624882317074319,1.125508745735049,-0.5144087126562629,0.050602386403124644,0.28811467,,7.861776323538194,1.1344193,1.8161762,-0.18711912432293074,-0.61943474,0.19135814335546864,1.0629103,-0.32958963,-0.0026874667026287723,-0.35051155364865555,-1.0106417,1.5616602500482126,0.5999927063280358,1.4996639,0.37485265,,,0.95983087,-1.4139046,-1.585691,0.54811781,-1.4372876,-0.21260054,-0.29498651886758886,1.0756137,-1.7012929,-1.6979006,1.4058221,0.8673646
481,False,-0.4973724685475066,1.0053086933335833,0.3303152378309357,0.07782397019591199,0.28260256,4.406553287268191,2.1963072158151347,-1.4657102,0.1157959,0.1939299226142031,-1.7359828,-1.1082830598870754,-0.91511292,-1.1620336,-0.26143922221234606,-0.2895698846955107,-1.7153541,-0.8338840964683016,-2.1200913185416854,-1.1534591,,0.010671175014068645,-0.72968735,0.42988501,0.38711604,0.59402957,,0.41716563,1.4700859,,-0.92361844,0.7452962,0.3033196,0.70350614,1.117923
482,False,-0.7888772819343147,0.020201605294612384,-0.373042803255648,-0.01860990572592745,1.3133671,-0.03648035818203505,7.555058956539553,0.97978607,1.8161762,-0.14301530947341118,-0.52802145,1.618347249971841,0.3654918,,0.4285554605240805,0.02423783401976786,-1.3778028,1.5062361499532004,-0.640388918080667,-0.2327858,1.1971175,-0.009013391675661097,-1.1528425,1.32726,-2.3343,-0.90150095,-0.32117651,-0.41096808,0.026927773,0.1763834868213421,0.5398393,-0.58569244,-0.83103542,0.75095992,-0.63598564
483,True,1.0273494669712855,-0.13100674147998795,-0.07127261723640846,-0.055554618867162925,-0.16939044,-2.7865615767678844,-0.4638412552836152,0.26389138,-0.25458396,0.10092046335555671,1.822606,2.652192679472953,-0.2417433,-0.078853504,0.16237133499421819,0.13140046061706825,0.055309858,0.2589683968776184,0.6536680643859267,,1.3758707,0.0178972910581501,-0.002389504,-0.2979073,-0.27761398,-0.08410573,-0.5523718,0.19066752,-0.82938596,1.1942618242846061,0.063595424,-1.2484254,-0.58831317,0.17202376,-0.10981305
484,False,0.6080707432185303,0.009243856234073151,0.28985351819763394,-0.11906409178877145,,2.636216335329026,-5.860412567562707,-1.4141658,-0.87749554,-0.043679890489543176,,-1.4185378670065616,-1.3840668,0.60314877,0.1270577301497105,-0.34610292351597394,-0.48950983,-1.8152654755164044,-1.6591375924527147,-0.77727,-0.72150042,0.047453621135315385,0.096787475,-0.34030296,0.48370074,1.4174796,1.2694471,1.8115446,1.0568995,1.232588855801005,-1.1121316,1.4135519,1.546652,-1.4224234,0.0071141874
485,False,-0.365283111417522,0.3827374460313027,0.08404642031584883,-0.0073102454391920585,,4.748936264789136,-2.2608990963100446,-1.2652597,1.1427582,,-1.1940326,-1.907474171793453,-0.75278274,,0.3134249541367399,0.49443591709531903,-1.602837,-0.7869567870331806,-0.14282030654962807,1.1630737,-0.73937575,0.010526254157959799,-0.35281483,-0.29084135,1.0859348,0.93309721,1.1862168,1.0541916,,0.005192770076820824,-0.26878311,,1.2940227,,-0.36037143
486,False,-1.1286435600983946,0.24419185980378474,-0.38442641096540553,0.03396397790800203,1.7377996,2.36051383162874,8.358395319663579,1.741498,1.454214,-0.1910038442755921,-0.28642918,1.330066134606728,1.447693,0.49282487,0.14357565007447143,0.38036378771564117,-1.0520954,,0.20599896566207437,0.92548057,0.95282139,-0.022408179994205316,-0.67018116,,-0.99347708,-0.72591235,-0.45989368,,0.78743018,-0.4881143881623398,1.2889312,-0.33716759,-1.2570377,,-0.43553894
487,False,-0.8158128953349763,,,0.08439536258274673,0.22196935,-0.9941776455230902,-5.865055723007584,0.26389138,-1.1721159,0.4055578726203034,1.2545377,,1.447693,-0.27944241,,0.01430616115447033,1.180481,,0.6790438236577783,-0.13378868,-0.74533419,-0.00023687904517989168,1.1150045,-0.96917204,0.84163229,,0.12271846,-0.55960746,-0.056907137,0.4027548956198803,-0.31343098,-0.35925869,,-0.41640316,-1.0619349
488,False,1.4193176327934403,-1.2264795319427595,0.26231603021773653,0.13753241988984558,-0.18041466,1.5051444249731283,-4.680377350964264,-0.77272413,1.698328,0.13819869616411018,-0.47578529,-0.30925207658982656,-1.5463969,0.4326482,-0.23691095223800926,-0.5002503350445764,,,-0.2605911534783998,-2.1137312,-0.072030397,0.01127409940695217,-1.1263953,-0.84905098,0.61437416,-0.36868036,-0.31192869,,,-1.9576848122668746,,1.4908707,0.93241605,-1.1187192,0.090633645
489,False,0.5690043765331754,-1.3400778930417252,-0.25686822916722,0.045320735912655515,0.85034987,,3.545123156006273,,-0.76806513,0.21532828573518367,0.26205056,2.4650554721008104,-0.19364547,-0.6104141,0.3726720168434857,-0.27628131501350844,-0.57833913,-1.3041827075405261,1.7067481257791288,0.7868846,1.542707,-0.018711380943801245,-1.3115256,0.29563206,0.73936613,-0.64114544,-1.3476836,,-0.76950388,-0.7747742856342076,1.1549876,-1.4472452,-0.13754327,0.51369101,-0.66104148
490,False,0.752218150560382,-0.24480980937231198,0.2424438013986457,0.021245871919823536,-1.2552761,-2.976296104218334,-7.322342111181458,1.4723216,-1.5088248,0.10240487010722948,-0.051366434,-0.8059071824984827,0.094941509,0.84385545,-0.03635646355749394,-0.1613908076085661,,-0.20561382892472027,,-0.8564677,-0.97175493,-0.017503698027694768,0.9430977,-1.1246228,-0.16398492,1.8534237,-0.2379462,-0.87812043,-0.21260054,1.3171435266204097,-0.39280496,-0.32059926,-0.11277569,-0.91941326,0.6669179
491,True,,,-0.3781207429878189,0.05271554268280334,0.42040531,-4.389903659368021,-2.418863964539586,0.32116296,,-0.273497665526623,0.66035133,-1.8197678493696325,0.98475136,0.60314877,0.42229946579993954,0.06766445683293797,-0.027597486,-0.22351787276835944,1.9388930333097512,-0.12388896,-0.97771337,0.06297700164874243,1.0026039,-0.18485218,-1.5218522,0.13386633,-0.76507147,0.29683851,,-0.48542700695271185,1.060731,-1.0496055,-1.0688042,-0.56825526,-0.81972845
492,True,-0.27517537414413157,-0.6203385666053395,-0.3057496731276051,,0.5857686,-4.584340919392666,,-0.079738069,0.048454103,-0.008825350956488736,-0.53455097,-0.8280414160302956,0.99677582,-1.2522986,-0.23919188670744876,0.19965523489152773,,,,-1.5593473,-0.39974463,0.0391105488104637,-0.042060296,0.88917142,,-0.56848808,-1.1164883,,-0.79345671,0.5394222693085623,0.39101309,-0.71823902,-0.78645378,0.0011901409,-2.0140567
493,False,,0.5348601848194992,0.2921898852611113,0.06943052592687633,-0.90250105,-4.720808888791671,-3.79139243739018,0.57888505,,0.01495520082611719,0.033517336,-1.6439035426640882,-0.77683166,-0.28947185,0.41318099098318173,0.08337241563516574,-0.63755866,0.17698050003409443,-0.571632913774721,-1.3514533,-0.78108483,-0.03190118578383083,2.4175288,-0.4250943,-0.15830347,0.64852258,1.0012606,0.99048897,-0.66770434,2.2586196671102656,-0.69541825,0.71768233,0.30827311,-0.29302332,2.2955473
494,False,-0.8243048911718114,0.5644610299284905,0.3086989055243344,-0.02419250460932604,-1.4647362,2.2670175518751043,0.14728389954504187,-1.2251696,-0.97009051,-0.1420709040969761,-1.5662153,,-0.2838289,1.3954749,-0.1443910721616517,0.1366219593953867,-1.472554,-2.3674859863364817,-1.442537870397202,-0.40108092,-0.31036802,0.04106588029193868,,0.034192107,0.55187818,0.58192001,0.88103903,,1.4940387,0.18683148023107207,-0.73510524,0.34765644,1.6457223,0.067625438,1.1847385
495,True,-0.5089542003276337,-0.6957103134871047,0.2303654333306655,0.11974287560043757,0.045581841,-4.511223245200566,,-0.46345762,-0.7933183,-0.035956269218501216,0.079223982,-1.6738087495470815,0.052855908,-0.45997242,-0.5958779941850219,1.1040328876624803,,-0.3671048402244501,0.5533373527796357,0.33149782,-1.269677,,1.0951691,-1.3719309,0.080317567,-0.38078992,-1.4031705,0.64366374,-0.81740954,,,0.11017714,,-0.31200483,-1.2874374
496,False,-0.10611568615299238,0.529580324400441,-0.18096822369529192,0.14117550361524706,-0.59933501,-5.996898384507855,-2.3035046309747726,0.47006905,0.55351755,-0.129200076625633,0.92153217,-2.2107298346575117,0.92462907,1.1146505,,0.39754286281744744,1.5890957,2.0502244602499693,0.46951110136715063,-0.03479155,-1.4960977,-0.006286589163363139,1.7960197,-0.7571937,,1.1147406,-1.1534796,-0.75071524,-1.3383836,-1.3793459534567403,-0.24893962,-1.4914274,-0.99945495,1.1116087,-0.42718699
497,False,-0.7684678788273456,-1.2445083439972184,-0.07603829124783419,-0.07955944725656372,0.82278932,4.31213286624604,-0.26382766307235433,-0.15991827,-0.5828752,-0.3748321946495823,-1.3050344,,-0.30186559,1.0845621,-0.3545943606093843,-0.016219256541568763,,-1.7474110188252812,0.18633887653877787,0.44039465,-0.74533419,-0.004258562510157398,-1.265243,-0.37563269,0.28484988,,0.40015282,-0.085377046,1.0449231,-0.9856352995310614,-0.17948739,0.81156949,0.82839223,-0.1221897,0.098985591
498,True,-1.0219434468280995,,-0.2856484138740485,,0.94405574,1.7501239025163864,6.602104581322279,,0.72187203,-0.08141230249848999,0.19675536,3.129769852963509,0.24524723,0.071588174,0.7389202183637494,0.27576234207853373,0.073075717,0.6482798436720577,1.8193762507114324,2.2025435,1.79892,0.026168819466155444,-0.78919354,0.89623736,-1.3741344,-1.0407609,-1.625118,-0.79318363,0.5778429,-0.11357450879040533,1.7056446,-0.99437774,-0.96973385,0.74146917,-1.5964594
499,False,0.16706153757162318,0.2635212812006972,,0.011495346071243666,-0.97967058,-5.464922066499879,-6.789906409725579,-0.6009094,-0.77648285,,0.098812544,-1.1625306110022255,-0.37401233,-0.36970741,-0.12111389397072657,-0.04515983385271761,0.6060515,-0.47253001993804455,-1.2118030752567948,-0.12388896,-0.81683547,-0.002626924325922094,,-1.1882163,-0.73781169,0.82411118,-1.5141442,0.47379016,-0.66770434,,-1.5982973,-0.69614792,0.14480711,-0.89094099,1.1429788
500,False,-0.4164425257929985,-0.5924495067917903,-0.3426629421405141,-0.06622833010372338,0.35425999,1.2497930702823408,9.501279973762658,0.00044213656,1.4878849,-0.25928200482259955,-0.61290522,1.967283737545419,-0.27180444,-0.720738,0.6114285603218641,0.00885536373893261,0.16190501,2.0009941034079146,-1.1411634203695775,-0.25258523,1.0541149,0.03393923337444142,-1.265243,2.090382,-0.51623501,-1.2405686,-1.0610015,-1.1612431,0.5778429,-1.444983677025248,0.79284386,0.53543077,-1.1282463,0.76994144,-0.28520392
501,False,,-0.6208937453901795,0.006119019801162057,-0.11265890523276129,-0.0040271474,6.710254705721529,3.901324794082824,-0.74408834,2.4811764,,0.19675536,-0.32637903445608085,-0.47622022,0.89400268,,-0.8925595307330464,,1.7766575104120383,-1.7681662432421936,0.43049494,0.0054293311,0.022306623347772322,-0.95448851,1.5321724,-0.41396886,0.36394795,1.3434296,-0.20570417,2.0449538,-0.3843947340275425,0.033830182,-0.13834771,-0.7914073,0.31438511,0.74208542
502,False,,-0.9203233170554995,0.5662065280752723,0.12697832158585212,,2.075375298864937,-2.7672095332827773,-2.2503308,0.51984665,0.08544330728704946,-2.1930493,-1.8519006610585982,-0.8489784,-1.0216214,0.09276274167589393,0.15482341000146269,-1.6324468,-0.7104649466928946,-1.1282307736019308,-1.2821553,-0.74533419,0.01663606650388827,-1.0668891,-0.66533642,1.665443,0.35183839,-0.92228427,1.1886748,1.0568995,-0.7057585084237379,-1.1418969,1.0656171,0.90269496,-0.51131072,1.57728
503,False,0.6242513524032406,1.315609819110441,0.4845106458309456,0.02288814865105418,1.3188792,3.07592649135624,1.0916762902466217,-1.5745262,0.27573265,0.48378540346859283,-1.1287374,1.5226101904168161,-2.2919133,,0.4358757427152979,-0.029235862021521633,0.22112455,,-0.12375047377891554,,0.8515279,-0.007939834186058614,-0.4982744,0.35215962,0.51778946,-0.19914654,1.0197562,0.87723991,0.44011412,0.45142682231721776,0.26203037,0.76186452,0.41229694,-0.0557544,0.89242044
504,True,0.24050999895430492,2.2863484833996837,,0.06021922161317118,1.0046889,-1.3366404156255935,,1.8216782,0.70503658,,0.31428673,,1.0629103,,,0.03689323656256172,-0.26447561,1.1238108536537692,-0.16792679940072,,0.46422926,-0.008574628224195411,-1.2057369,0.29563206,-1.3968603,-0.67141933,-0.57086742,,-0.64375151,0.7007492899199402,0.20249989,-0.43657753,-0.6626159,0.90281203,-1.0285271
505,True,-1.975450449010841,0.8684753313311142,-0.7459343103976233,-0.028129236942238914,,0.5769492569107502,11.1100327237698,2.0736732,0.78921382,0.04792296798479176,-1.0503831,2.2383356992963686,0.83444564,1.1347094,,0.025616869686536686,,0.6927643199788698,0.584784864130813,0.96507942,1.4354551,0.016523720792944688,-1.4702088,,,-0.20520132,-0.13622027,1.2028309,-0.61381047,-0.014061873246857202,1.7403707,-2.4523902,-1.3065729,1.7759617,-0.66104148
506,False,-0.8705123281905064,2.286836000493486,0.32144692634844163,-0.028967439409157164,-1.5308816,1.1279656751692713,-7.531056303870266,,-0.35559665,,0.38611146,-3.0306912817833984,-1.1736388,-1.6935942,-0.20951353223679947,-0.10083282579135787,0.0020122797,-1.0838106996742933,0.15011080338857982,1.0046783,-1.770186,0.02451521551587258,-0.22719066,-0.87731476,0.89844682,0.6727417,-0.76507147,,0.32633817,0.5392030362572341,-0.55651379,,,-0.91941326,0.23261672
507,False,-0.9795245254881977,0.34853200926910943,,0.018127688156375298,-0.23002365,4.164719880565315,-6.845496164327749,-0.50927488,-1.6940148,0.044882884813550086,-0.9197927,-1.2236950477164559,0.4075774,-0.63047299,0.2811781548483943,-0.25816729357733614,0.8073979,-1.6974598829024876,-0.3474508372295649,0.77698488,-0.90621208,0.024594675187419063,0.63234316,,0.063273207,1.3327127,0.81630435,-1.1329308,1.8413548,0.14177034175180497,-0.8194401,1.3251875,1.0017653,-1.8020536,
508,True,-1.0558317964877402,1.184390425614036,-0.6655382094103989,0.08154754630651588,-0.26860842,-5.6679524281116525,,0.3555259,,0.24642004358661815,0.21634392,0.719217241854486,0.85849456,0.76361989,0.28858322962728467,-0.05895759483464722,0.12045134,1.4373459812065768,1.6957286055885763,-0.41098063,0.32718512,0.00729373923074771,1.2869112,0.47934662,-1.1866465,-0.5624333,,-2.8529008,-0.88926803,0.3489839341015898,1.2542051,-1.502473,-1.0737577,-1.1282099,0.90077239
509,True,1.1084992852926507,0.35284327755921063,-0.43678215823725475,-0.07554270320988944,,-2.14456901376962,10.304090131807524,,0.12421362,-0.09947173056003239,1.032534,4.5402808341215914,-0.13953541,-2.0245659,0.2846383312459996,0.17863318111784302,-0.52504155,0.33601141977487936,,-0.69807229,2.6390601,-0.03239721650024815,,2.351822,-2.1297677,-2.1669499,-1.3846749,-1.4514438,-0.26050621,0.44525243379658286,2.0529058,-0.36478146,-0.64775535,0.10558847,-1.1621582
510,True,0.5329928753083382,1.6733852309409154,-0.13931347527120436,,1.0928827,-1.0174687925957753,2.9519580027750676,0.20661981,0.83130244,0.03256263690005928,0.58852661,1.5375429272184236,0.3654918,1.2149449,0.1983418338525703,-0.24379316578104632,0.55867587,1.246533341297379,0.7153918341294914,0.024606726,0.75023441,0.048865863561266126,0.69184935,,,-0.94993919,-0.25644182,-1.2320237,0.044892397,0.1134076536798152,0.29675649,-0.60778353,-0.13258976,0.91230279,-0.40213116
511,False,-0.4424111043250876,0.9932404861944346,0.2896105527916416,-0.023385074287225725,,-3.034452706640767,-5.7412560874798295,0.10925813,-0.95325506,-0.12711185865894706,0.91500265,-0.8281428735251042,-0.1996577,-0.56026687,,0.1972635984904679,,-0.12009156818606195,0.2114587232774741,0.52949207,-0.70958354,,0.63234316,,-0.61850117,1.0057546,-0.47838931,0.55872695,-0.76950388,-0.21247209746141574,-0.39280496,0.53543077,-0.24156709,-0.48283845,0.55834261
512,False,1.947197281631855,0.03826677573953154,-0.4428374067901507,-0.12687779315701173,1.8204812,-3.2416016816368303,2.7456884308818776,1.6212277,1.3195304,-0.15804978338010633,-1.2854459,-0.7371251283826545,,-2.275302,-0.5932269006340485,0.09400405104919718,-1.2652857,1.5565241093560815,1.533095507798001,,-0.16736545,0.030266520131779925,-1.2718548,0.35215962,-0.8571222,-1.8944848,-0.70033679,-0.34018742,-0.85333879,0.18233314477326926,1.140105,-0.9170589,-1.0341296,-0.63469056,-2.1977995
513,False,0.1283065839754835,0.3152427471105439,0.1937443976058841,-0.04180481589958064,-1.200155,1.9389365532420093,-4.746362849564102,-1.3339856,0.58718844,0.07126491653000433,-0.012189309,-1.0182037976822564,-0.7227216,0.42261876,-0.20680522991818268,-0.4858924161602595,-0.12234874,,-0.3264571116798357,0.15330299,-0.54870565,0.003275407841932459,0.11001107,0.13311533,,0.40027662,0.76081748,,0.49400799,0.42222051757046564,-0.1199569,0.79500117,1.2989762,-2.1247394,
514,True,,-0.3316916904250081,-0.4798524570040985,0.04149107817034412,,-0.9420257998422479,4.559934834824875,0.1665297,1.3279482,0.2476980305850409,0.013928774,4.103791826392712,0.8464701,1.8869178,0.24307367042665706,0.1935322519180521,-0.48950983,1.4530964791992935,,0.63838891,2.3888056,-0.0026467722363304347,-1.6487274,0.47934662,-1.6638886,-0.18703698,-2.9383073,-1.1470869,-0.050918929,0.9444304097697114,1.1252224,-1.1434927,-1.3709686,0.10558847,-0.81972845
515,False,-0.5106507754285664,-0.14065814174168154,0.17779032795163452,0.04379659119791069,,2.8179540644981866,-3.4422190303948965,-1.4256201,-1.0795209,0.06888180665916596,-0.18195685,-1.8575721920505102,-0.56640365,0.743561,-0.16923387310547897,0.4776254032098678,-0.92181241,-2.419233603762573,0.33717687615920877,2.0441481,,0.016317781196303532,0.9430977,-0.3615008,0.42688621,1.8473689,1.3156862,,0.41616129,-1.6754352625972582,-0.050504671,1.093231,0.39743639,-0.0557544,-1.045231
516,True,-0.5482513737919058,2.0454015174520164,-0.3063500335402699,-0.12498549420107147,-0.2024631,-6.335593524139752,,0.80797135,-1.0374323,0.027240721681986123,-0.61943474,-0.787428552194457,1.4957908,-0.19920685,0.330885307908735,-0.34553351572338764,2.0213983,0.46299612978153276,2.4637240122149864,0.27209954,-0.84662768,0.03640118567452589,1.0092157,-1.7817557,-0.23784381,0.72723471,-0.96852333,-0.71532491,,-0.805567611633577,0.19257814,-0.48075972,,,-1.1454543
517,False,1.0434522601694174,1.562806226759018,0.12949460283975706,-0.12235992859079482,-1.5419058,-1.1233661905046253,-4.265456099622478,0.25816422,0.85655561,0.18828012877813102,0.19675536,-1.7621577560078823,-0.49425691,-0.54020798,0.01853753847326272,-0.36895903995042917,1.2693102,1.3837266560320292,1.0717085672828073,0.1632027,,0.061166827145575475,0.99599209,-0.98330393,0.59164835,1.0784119,0.67758717,0.6932102,,-1.0385155177372272,-0.11003516,-0.49180527,-0.25642764,0.51369101,-0.18498057
518,True,0.09593173167942501,0.8120808203977129,-0.24768295939675217,0.24589462289057695,-0.34577796,-4.247880678697104,-0.3199786489897271,,0.040036379,-0.05656107966915429,1.5548957,-0.03495973437374391,0.89456793,0.53294265,0.34461437470348727,0.7471240397590323,1.3640615,0.4612360046082392,0.2682076475501608,0.22260098,-0.31036802,0.0014873212326096154,0.71168475,0.28856612,0.60301126,0.53348177,-1.3199402,-1.2886482,-1.2665251,-2.46242210877761,0.22234338,-1.1931976,0.89774144,0.16253301,
519,False,0.40361182718732025,-0.01989724869090032,0.10359355006506663,-0.03290296739303116,-1.6797085,-0.03710793401984055,-8.528464145210863,0.34407159,-0.51553341,-0.0027191691407957,1.5548957,-1.6463852021559129,0.75628667,-0.99153302,0.37203043850027895,,1.3285298,0.24231465158267368,-1.0484054177604762,0.41069552,-1.1564666,-0.016253823888841452,0.39431841,-1.1811504,0.72800323,0.043044638,0.52962218,-1.3169605,,,-1.4544319,0.2482465,0.49155318,-1.9539057,-0.55246618
520,False,0.4155318019725179,-0.09373136480888833,0.06889199153803488,0.022443461163718474,-0.41192327,,,0.2753457,-0.39768527,0.13906345943285928,-0.99161743,0.7554480377290748,-0.44014685,,0.10006294102752715,0.07171653519160091,,-0.4724623344837181,0.9370900963570957,,0.56552275,0.01895946657106247,-1.0206065,0.020060217,-0.86848511,-1.1376373,-0.80206272,-0.5312952,0.38622025,0.9089528237858641,0.48030882,-1.4306769,-0.7914073,0.6465616,-0.01794165
521,False,-0.739340546446493,1.796139515982644,-0.385378143845418,0.09270468353645203,1.1314675,-3.229312231710168,7.233632230204332,1.3692328,-0.68388789,-0.275699678060217,-1.0177355,4.187231750708963,1.2853628,0.71347267,0.016443687222912853,0.3148910257482684,-1.0165637,-0.7656338846199594,0.9955192967582324,0.19290184,2.5496835,-0.005731716689300054,-0.478439,0.81851197,,-0.96810353,-2.3741907,-0.42512421,-0.76950388,0.156018374417423,,-1.4361997,-0.64280184,0.039153168,-0.56917007
522,True,-0.5116856037858137,-2.211979977407666,-0.12156111282777043,-0.025965668512361886,,-5.725638056002395,,1.5467747,-0.3387612,-0.19020534976755146,,-2.136286957319712,0.76831113,-1.3927108,0.4522141353786272,0.008491131051592316,1.8615056,0.5224309504913826,0.39524401196367864,1.945151,-1.513973,0.007649784983537876,2.443976,-1.3295352,0.32462005,0.49715309,-2.1522432,-2.442373,,-2.12861354498523,-0.71526175,-0.66853405,-0.30596279,-1.6976553,-0.66939342
523,False,-0.6683502441162138,0.040440265249584585,0.5505463066289749,-0.0713104363256044,-0.79225885,1.508749565566255,-6.620812995763553,0.034805082,-0.94483734,-0.22943179488459012,-0.34519487,-1.7435319206846505,-0.62051371,-0.10894184,-0.11172213876999376,,0.09676353,-1.1447924437708221,-0.002361805752534925,-0.064490688,-1.0075056,0.008232335535954226,0.32158863,-1.5485795,1.6427172,,-0.5523718,0.28976045,0.93713537,1.6565254177535023,-1.1071708,-0.28746262,0.67483325,,0.19085699
524,False,0.5910539818266555,-0.7940998970152232,,-0.03482930515968297,-1.9828746,1.6024658555071982,-1.634318244208687,-0.331733,-0.035723137,0.11672717803110613,,-0.8756714414391081,0.38352849,-0.1891774,-0.600612338826814,-0.3323225892981196,0.37509533,0.4323852435750946,0.7251380249178623,-0.51987747,-0.66787446,0.009433695545330915,0.037281288,-0.84198504,1.4154591,1.3993152,0.14121409,-0.77194944,0.67365423,-0.020714161692495243,-0.19933088,-0.13834771,-0.097915148,1.3868406,-0.084757216
525,True,-0.23487479791000573,-0.0894695449484642,-0.4515793479699033,-0.0987775884765914,0.25504201,-1.6507921287441405,4.876455045315904,1.5639561,0.34307445,-0.05740365173880754,-0.038307393,1.1564382821917956,0.81039673,-0.27944241,-0.22988640552189835,0.0037155802833433917,-0.67309038,0.7072935838571955,1.9711761754754928,-0.37138178,0.79194349,0.011110237199579077,-0.18751987,1.0587541,,-0.73196713,1.7503333,-0.85688623,,-0.5092247222285333,1.7999012,,-1.009362,0.0011901409,-0.66104148
526,False,0.14406103852080496,0.362087944544311,-0.6920471262749003,0.013689881907453029,2.1842804,2.38803728687795,7.618775036161124,1.8560412,1.9171888,-0.33349575142011145,0.66035133,3.732416807660001,0.90659239,-0.39979575,0.9038636493324208,-0.19660228686728767,0.3158758,2.49786692519481,2.204889802352122,0.68788747,2.0253407,0.03031502124011449,-2.5545438,1.0234244,-1.5786668,-1.1255278,0.8532956,-0.67285651,-0.84735058,-0.3360673867621182,1.9239231,-0.51389637,-1.4105967,0.88383052,-0.74456093
