feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34
0.0207035740299683,0.3687724592754989,0.3187229520393451,-0.0062469181248989,-0.12529356,-1.3072561557747555,,0.10353097,-0.22091307,-0.0110480921242011,1.2218901,-0.1085741898246348,-0.037327523,-0.2995013,-0.5336713672901047,0.063496319073942,1.5298762,0.4577659500174564,-0.3837962180690802,-0.62877431,-0.31632646,0.0277193464468976,0.27530604,-1.0256996,-0.84007784,1.4295891,-0.71883241,-0.45343647,,,-0.92361844,-0.10521106,0.79867113,0.10558847,0.69197374
-1.260701175279115,,-0.3440174270212551,-0.0882388260579395,-1.1560581,-4.999359415926564,-1.9537928585445437,,-0.76806513,-0.0959133947482892,2.7563275,-0.7800721839779601,1.1049959,-0.22929518,,-0.2669053929467889,0.68303689,0.6676163483819821,0.1851619597699225,-2.0246338,-0.51891344,-0.0079761646006293,-0.061895692,0.012994272,-0.74349314,1.1692336,-0.93153209,0.21897979,-1.0269968,0.4016670448486555,0.10328241,-0.061028866,-0.51896395,0.58961706,-0.41883505
0.4404622521900133,1.0380444735867749,-0.323276083114705,-0.1294379020101274,1.66063,-0.2206419270566505,11.76687991883948,,1.0164924,-0.3988746535149853,,1.2830248652826182,0.78033558,,-0.5548250843614183,0.2503340127296049,-0.83890506,1.00803317500562,,0.35129724,,0.0142402168847851,-1.7082335,2.1186458,-1.3798159,-1.6159649,-0.13622027,-1.5363806,-0.90124445,0.1030068004329909,1.2244399,-1.623974,-1.2768518,1.7854524,-0.07640527
-0.4108066808042409,-0.7875661066006304,-0.1345073998956212,0.1268180523756441,-0.89698894,-1.57632199879421,2.161304794312265,0.32689012,-1.6771793,-0.0264371559722048,2.0641983,-0.6116481552228555,1.6761577,-1.4729464,-0.3152192372992689,0.0290852541990807,1.8378177,-0.0144461572886323,-1.7414742797838725,-0.27238465,-0.82875236,,0.91003871,0.22497261,,-0.33840647,0.05798378,-2.0035329,-0.038942514,0.1527911545089122,-0.88889233,-0.049983318,-0.17221788,1.4722574,0.41635953
0.452335525729407,-0.0808872370371355,-0.0844041434499278,,-0.29616897,1.355369089796741,1.9523792780323863,-0.10837386,1.7404166,0.267186983420604,-1.337682,-2.2160204289107304,0.64205432,0.64326655,-0.1827631752866654,0.6336986196385782,-1.3955687,0.4313372691072986,-0.596444487782373,-0.36148207,-0.95387961,,0.38109482,0.42988501,0.44393057,-0.61087154,1.2971906,0.32515077,0.47005516,-0.02606830428463,-0.015778555,1.0214349,1.2692551,-0.017791373,0.33284007
-1.2389584464325984,-0.5727902252346113,-0.0534627740284854,-0.0668600487356762,-0.38436272,-4.619607260550283,-1.528189197547684,-0.28591574,,0.1424062784295818,0.51670188,-2.536278135055201,,-0.36970741,0.4039319435719969,0.2114734424350856,,0.3430489145019288,-0.0162301450022863,,-1.5795159,,1.0621101,-0.25551163,0.68823305,0.64852258,-0.32117651,-1.7204103,-1.7994756,-0.1410038889530098,-0.12491778,0.077040494,0.12499304,,-0.98676736
-1.8024987850840304,0.3051098283331304,0.4356238560879064,0.0456321807542419,-1.4922968,3.60002989761217,-2.031890372548408,-1.3626214,-0.85224237,,-1.2919754,-0.1631559178901098,-1.0473819,0.80373767,0.3639770969119608,-0.5312237356211272,-0.86851483,-2.185180531042576,-1.3154019375345896,,0.076930618,-0.0168513532198339,0.73813194,-0.68653426,1.9495157,0.51531743,0.3076747,1.5779684,1.4521213,-0.9451560271378142,-1.1567795,1.4245975,1.5218844,0.058134681,1.3267216
,0.7989209385786128,0.435946246229133,0.1682604929794736,-1.1064491,,-4.23647831706549,-1.3683485,0.42725169,0.2090221023769196,-0.48231481,-1.0435359080295852,-0.1575721,-2.636362,,-0.1115125603670882,-0.85667092,-0.8512762147153772,-1.6747581302539996,0.26219983,-0.37591087,-0.0342702645634443,1.5381596,-0.94090827,0.97798717,0.24285236,1.0567475,0.87016185,2.3204114,0.5616521820157698,-1.647906,2.8052911,1.556559,-0.74857964,-0.118165
-0.1139675767510464,0.5385000531781878,0.5218264734346861,-0.178123729974182,-0.31821741,8.956785694079965,-2.956960656685563,-2.4908714,-1.3404704,-0.0794581335539318,-1.8796323,-2.2024676456833063,-1.522348,-1.7638003,-0.205330389104677,-0.8413075497164181,-0.66124647,-3.0632051801876177,-0.95949169494749,1.3313688,,-0.005863246139948,-0.72307555,-0.2979073,0.051910301,0.28523581,2.4716627,-0.93474495,2.3743053,-0.189938713438438,-0.73014437,1.0987538,2.0023754,-0.78654267,0.065577808
-1.4929481333813772,1.4486140689870477,0.3899026378675059,,0.24401779,1.2520547806986446,-0.7601780447229711,-0.69827108,-0.49869796,,,-1.0718970820666944,-2.0874975,-0.64050244,0.2268724098626835,0.0125546287011274,-0.53688545,-1.1369266061343304,-1.0397784678020117,,-0.42953683,0.0190053258029912,-0.79580534,0.18964289,0.54619673,0.78778251,-0.29343307,1.2594555,0.48203157,-0.6408577470280896,-0.34815709,0.90545666,0.57080943,0.32387587,0.12404143
0.9605553037840768,,-0.7161752047260104,-0.0459263475202482,2.4874465,-0.9210839670355576,4.468759423179721,0.9225145,-0.94483734,0.1634056114807165,0.3991705,4.329029361776171,1.2252405,-1.2121808,-1.4450048945010334,,0.65342712,0.3403293629621527,3.1839864223365444,-0.48027862,2.1981355,-0.0127932749951615,-0.035448497,0.38748934,-1.4650377,-1.6220197,0.48338312,-0.69409071,-0.37428216,1.1707787509530456,2.1124363,-0.58016966,-0.87066355,-0.50181997,-1.504588
0.2281359261497606,1.3885351458442157,0.3813671287225978,0.0062945226533048,-0.75367408,5.664796558537723,-1.791625329716931,-1.0247191,-0.67547017,-0.3994142685130509,-0.14277973,-2.091028143588132,-0.65658708,1.8869178,-0.4858994040167528,0.0153438098840635,0.61197345,-1.1844153586163335,-0.6521710366888536,,-1.216051,,0.14968186,-0.1565884,0.8643581,0.93309721,0.89028685,0.26852625,,-0.4884109065593127,-0.54163117,0.68454568,0.79867113,0.57063555,0.25767256
1.344188802180709,-0.4503246042538114,-0.1476488300575133,-0.0583820127610224,-0.35129007,-6.280143561488069,-2.59133890579186,-0.28591574,0.39358079,-0.1505283424798202,0.37305242,,0.3234062,-0.25938352,0.8611167629415526,0.4454683036161038,2.9866767,1.6722830743240562,-0.2624818462607972,0.94528,,0.0566427060373536,2.5299294,-0.085928954,,0.98153545,0.11347065,-0.26940676,-1.5479709,1.58651371903527,-0.20925263,0.25376928,0.16957468,-0.0557544,-2.1894476
1.4184715534107806,-1.3168234572802604,0.3138246028067941,-0.0587248088014872,0.57474438,4.074519353182922,2.050364807295334,0.28680001,,0.0619572899639813,-1.4095068,1.1718209352540905,-1.2157244,-0.84109134,-0.20326492868212,-0.2789658048270585,-0.45990006,-0.699797459663995,-0.312654319425679,1.8857527,0.78002661,0.0349783234947817,-1.4239262,0.71958874,-0.18102928,-0.96204875,0.13196627,1.31608,0.35627921,-0.0967966714506505,0.2570695,0.19854153,0.050690314,-0.96686705,0.53328677
0.1791850059539714,-0.3077366854671918,-0.3146594006937861,0.0100840064807152,-0.91903738,1.1280327734116606,-3.2922407197091137,0.99124039,0.51984665,-0.0957342715197629,0.43834763,,1.4777541,-0.20923629,-0.0026808663659227,-0.7742020740902491,1.2574663,,1.6360960340646789,,,-0.001384028936734,,-1.1175569,1.1029791,1.5385752,-0.28418526,,-0.0030132662,0.2360466338819298,0.19753901,-1.2705165,-0.16231085,0.46623722,1.2599061
-0.1523609664932789,0.3056117358643148,,0.1242461323222591,,-3.7491353737655326,3.30067322443562,-0.26873427,,0.2006403261060763,1.1043587,0.1152939609163474,-0.0072663796,-0.10894184,0.3519976953621315,-0.6085853832711118,0.15598306,0.2824605031275449,1.156283516583544,,0.076930618,0.0118913923692354,0.4802718,0.43695096,-0.79462622,-0.10832485,0.17820533,-0.15615771,-0.98507936,0.59345422010854,0.95655269,-0.47523695,,,-0.042997487
0.3901279057707117,-0.9035690918329724,0.1940652793842172,-0.0262095824406782,-1.6741964,5.236915567265258,-8.898203011538714,-0.62954519,-1.4919894,0.0184338766457395,-1.4552134,-1.8228960754962,-0.33192673,0.653296,-1.0984341062984135,,0.84885158,-1.917674656379539,1.1739724993319889,0.79678431,-1.2577601,0.0255781360122719,,-2.1138551,1.3359187,0.95126155,0.23369221,1.9743401,1.9551307,,-0.89881407,0.67350013,2.1361203,-0.9763578,1.3016658
,-1.4524892622997645,0.6161405800263818,-0.1908251999625309,-0.98518269,3.663685921317504,0.8179994574788039,-1.7177051,-1.6350907,0.1382107720910729,-1.9841046,,,-0.25938352,-0.2732745654767615,-0.6891625545417379,,-2.471278448007145,-3.418149769130338,-0.56937603,-0.62616537,0.0077461202350827,-0.69001656,,1.2506969,0.055154197,-0.25644182,1.5850465,1.4640977,-1.6369986049946297,-1.6826321,2.2419681,1.7002109,-0.0557544,2.6880888
0.1840719394444637,1.791308127634014,0.585250570004711,-0.0408831786951066,-1.1781065,1.9906134316292987,0.6693288581463956,-0.73263403,-1.0711032,0.143077008146429,,-0.1861681555808274,-1.3059078,0.94414991,-0.6351809774214351,0.3118679826884571,0.52314415,-0.5279861649426646,-2.6628214975058317,-2.0444332,-0.20907453,0.001679031126114,0.4670482,0.36629151,0.81890648,0.80594685,2.3144499,0.89139605,0.58981932,,-1.255997,,0.35780827,0.83637674,
-0.0003681502679465,,0.4060716855122242,-0.0124765253272625,-0.11978145,1.4144225312780931,,-1.677615,0.82288472,-0.2177841324398261,-0.29948823,-1.86114413424473,-0.80088057,0.70344322,-0.0195045223176658,-0.4065099966227455,-1.5199297,-1.4657306797400278,-2.9997018360982715,2.8361251,-0.75725107,0.006471928171772,-0.21396706,0.81851197,-0.7605375,1.2297814,-0.1639637,-0.28356289,-0.026966098,1.6412212169056692,-1.057562,0.41945251,0.90764847,-0.34996786,0.76714125
-1.728104040246896,1.0244616954353924,-0.0760941232279784,-0.0420555443140255,0.23299357,-3.0148208818639577,-2.712224820514448,0.80224419,0.1157959,0.0191493609610038,0.66688085,-1.7853182972875552,0.046843679,-1.262328,-0.7704021337145125,-0.2108871623562593,0.33956361,0.3554789908902367,1.7968924193260314,-0.43078005,-1.0253809,0.0282395886311501,1.1877342,-0.55934725,-0.60713826,0.4063314,0.27993126,-0.29064096,,-1.261713077115108,0.68866551,0.027335524,-0.49914989,0.23845906,-0.91159985
2.0121374719815384,-0.2527691622538372,-0.1681533985377997,0.0247431935312111,-1.2222034,0.4551727389069737,-2.228276502773584,-0.31455153,,-0.236724532211494,0.77135319,-0.5515836358931224,0.63604209,-0.65053188,,-0.7026205459412691,1.7667543,-0.2062210125583257,0.5855423671940739,1.5689619,-0.62020693,-0.0227412231316645,0.68523755,-0.73599587,-0.52759792,-0.017503156,0.048735968,-0.83565203,0.28442071,-1.3168697246139478,-0.17452651,-0.061028866,0.42220397,0.13406074,
-0.1044948473126315,-0.282239652309142,-0.3367123207366601,0.0985451846021894,1.3519519,-3.08320511761076,7.292069664063828,0.96833176,0.88180879,0.0628827014061529,0.42528858,3.42895876383807,1.159106,0.58308988,0.6676926376013705,-0.083381400449737,0.91991501,2.158441944015515,0.2446939991235558,,1.6559174,,,1.0870179,-0.32306561,-0.47161161,,-1.1612431,-0.74555105,1.6799093699037166,0.92182658,-1.0772194,-0.70224402,0.9312843,-1.1203985
0.4416498026267459,,0.0864272427917837,-0.1402885325866873,0.53615961,-3.847571447263741,-1.4312282187044838,1.41505,-0.20407762,-0.0010930147597807,0.12493063,-0.8613022461912915,0.26328391,0.22202985,-0.5162177808155833,0.5274878941255815,1.7608324,1.0191722109870458,-0.5830315513685141,-0.044691263,-0.864503,0.0232873965834311,,-0.21311596,-0.090126028,0.63641302,-0.089981209,1.1462064,-1.320419,0.0760956303679379,-0.39280496,-0.54151024,,0.12456998,-2.0057047
-1.4993195265540795,,-0.5762770667356842,-0.0658611685575338,1.8645781,-0.562209936643745,8.375329004434342,1.014149,,0.2480201911358253,-1.0830307,0.8379364784586355,0.88254347,1.7866233,0.0467684419059501,-0.55657266798763,,0.5095773487160327,1.3502552413894464,3.1331165,0.52381366,0.0386014978887906,-1.1197835,0.79024819,,-1.4888146,0.27068345,-0.31187515,-1.8593577,,1.33854,-0.56360134,-0.51401044,1.7000356,0.29943229
1.521706039177291,-1.0196965371534794,0.6163059349078869,-0.0153638175021882,-0.015051367,6.246020651884417,-5.018884197072891,,-0.50711568,-0.0853695916712192,-2.3105806,-2.0267948886634155,-1.0293453,-1.3225047,-0.6164527536740781,-0.1563671919936088,-1.3778028,-1.973212000660425,-0.2315151239231586,0.41069552,,0.0377645415866297,0.4604364,-1.4284585,0.8529952,1.350877,1.8428115,0.88431798,2.134777,0.1508378840304988,-1.1815839,0.89441111,1.1553242,0.058134681,
0.6508675033901146,0.7251895027812127,0.3261689676226959,,-0.75918619,1.3058311547700063,-9.001271404068627,,1.0754164,-0.1080111588848699,-0.1036026,-1.0974992999798203,-0.66861154,0.653296,-0.1698961773522003,-0.2119753064934404,-0.48358788,-0.4381550209664695,0.2312414789302106,0.75718546,-0.48912124,0.0491208942325971,0.61911957,-1.1952823,1.2166082,1.5264656,0.12271846,1.1178942,0.4281377,-0.3698978746536363,-0.77479223,-0.60226076,2.3491214,-1.8020536,2.0533409
-1.0392488290622548,-0.2569287381395008,,,1.6275574,-0.4323721771598041,0.4063113067738106,1.9476757,,-0.012588368315117,1.0782407,-0.950475292873022,0.9306413,-1.5431525,-0.0534503763412303,0.0008485292522265,,0.0152142849879781,0.8423268276010891,,-0.66787446,-0.0085274405332043,-1.1197835,0.027126162,,-0.61692632,-0.46914149,-1.2461799,,-0.5647764931287591,0.58944804,-1.4417225,-0.30100928,0.45674646,-0.77796872
0.0064947266105043,1.1123484251543232,0.3392462074531299,,-1.503321,9.14404413606878,-2.1799665687041614,-2.1701506,0.99965692,-0.0343065182995454,-0.5410805,-1.6165166669786124,-1.4321646,0.71347267,0.1081381052930091,0.1670843530675801,-0.79745139,-0.3471906259838421,-1.0534782586058271,0.55919121,-0.72745886,0.0264235114643899,-0.92804131,,1.7790721,-0.10832485,,,2.3683171,,-0.65573126,1.8056689,0.96709066,-0.50181997,1.3434255
1.112517556842252,1.2534700018326783,-0.0120996144703439,0.0199815377422413,-1.150546,,-6.3113173094278885,-0.24582564,,0.050150573883983,2.6257371,-0.1865150620821855,0.56990758,-0.66056133,0.3767087180694999,-0.0465510734731126,1.8851934,0.6219871148625883,,-0.95546482,-0.43549527,-0.0245159328909212,0.75796734,-0.70066614,0.42120476,1.296384,-0.31192869,-1.5646928,-0.90723266,-1.526356313659212,-0.21917438,-0.19909823,-0.32082334,-0.7580704,-0.89489596
1.5766063712143878,,0.2561174246633734,0.1018010616166784,-1.5860027,1.596318180557713,-3.335069530122999,-0.27446142,0.13263134,0.134298156363065,0.79094175,-0.2331037235987544,-0.35597565,-1.6635058,0.5070760276465464,-0.0652779706967667,0.8962272,-0.1981684029646716,-0.5583554879330654,1.3313688,-0.31632646,0.0348157832900771,0.83069712,-0.29084135,0.90412827,0.88465898,0.19670096,-0.25525063,0.49400799,-1.3884291250865244,-0.45233544,0.2703376,0.59062349,-0.42589391,-0.77796872
0.4986248103913793,-0.0906496118946715,0.0145678802596026,-0.0168083570556286,0.96059207,-0.2905924659775153,8.202904499574178,2.9671097,0.40199851,-0.3785481480615715,0.61464469,2.4321887093683987,0.39555294,1.6562405,-0.2535320749323249,-0.3170226945251633,0.41062705,0.86664641466497,-1.708970870969385,0.044406151,1.1077408,-0.0014230585704816,-0.35281483,1.5039086,-1.2889126,-1.9731969,0.83479997,-0.37557775,-0.48805811,0.98677555895296,0.16777377,,-0.83598894,0.87433976,0.9759399
1.5007694393700162,0.1021067332459051,0.2030599092064359,0.1287026755682953,-1.3103972,-2.2868708567108,-8.414758351787095,-0.49209341,1.1680114,-0.2411238963021135,0.45793619,-2.112631375488598,-1.0353575,1.6060933,-0.0730981060380106,-0.0463420134496791,-0.44805616,0.4391507471808362,1.3321034991516727,0.35129724,-1.0313393,-0.0053016220096227,0.19596445,-1.357799,,1.8534237,-1.329188,0.10573073,-0.45811707,-0.347322537218536,-0.22909612,0.96620718,0.37762233,-0.61570905,0.14909727
-1.4254586787514891,0.9025897199669294,0.3370223468350614,0.0511151062807319,-0.39538694,-0.6802263978692878,-2.5219812577699225,-0.86435865,,-0.079121890505718,-0.36478343,-0.4629411342242909,-0.30186559,1.1146505,0.0962028997354826,-0.188919651170077,0.46392462,-0.1476427300635127,-0.8674522250898576,0.98487885,-0.38186931,-0.012230830616548,0.9563213,-0.10712679,0.8529952,1.4356439,0.26143564,0.1128088,-0.42817603,-0.4372799397953418,-0.6110834,0.9385933,0.13985359,-0.37844013,-0.35201948
,0.6318436966621822,0.2810893345794947,-0.0765882942156763,-0.98518269,5.947901113988656,-3.768161598769031,-0.89299444,-0.24616624,0.1454286915924188,-1.0046765,-0.9986690021229644,0.35947957,0.20197096,0.040990212001418,0.0439118691717122,-1.5376955,-1.982135290624419,-2.2066201712396,0.11370414,,-0.0219744299888915,-0.72968735,-0.84198504,,1.1086858,-0.45989368,,,0.635504075721651,-1.8116148,1.0159121,1.873584,-0.59672753,1.8528942
,0.7845698703123223,-0.1394575792599321,0.0248683953978356,-0.097733014,1.3645154974803368,3.7288082406786143,0.65906525,0.72187203,,-0.80226133,-0.6904339927038635,,0.051529284,-0.5045442047000517,0.2565690867383079,,0.3307421537495026,0.6765956513093083,-0.51987747,-0.22099141,0.0014728620263722,-0.18090807,0.65599524,0.72800323,,0.47413531,0.33222884,0.32034996,,0.88710046,1.3748925,0.14480711,0.31438511,-1.3041413
-0.0389792009800633,-0.085718147446851,-0.2970699359635729,0.2034349904717086,-1.150546,-5.384519404256294,-2.7015120742049183,-0.16564543,-1.0037614,0.2642627674830513,1.1108883,-0.7039591718391975,1.3274484,-0.048765168,0.1760436693611211,-0.4404413453761271,2.1043056,0.7668757823506281,,,-0.88237832,0.0054111865876998,1.6836191,-0.77839154,,0.036989858,-1.1257361,0.020793942,-0.33835291,0.0475655339826805,0.20746076,,0.13490007,0.19100528,-0.28520392
-0.8497308203882392,0.2266157664762459,-0.1705774517109012,-0.1137041663053643,1.4015609,-2.022964231551116,9.18219682849685,0.67051957,1.1006696,-0.1352519113444692,0.22287344,2.4483104680647227,0.3654918,-1.7036236,0.1624973328401446,0.408988370682797,-1.0224856,0.9237798186676784,0.0891274454242968,0.14340328,,-0.007632239911291,-1.4040908,1.8784037,-1.2320981,-1.1800208,-0.31192869,-0.59499779,-1.5719237,0.2195609927373044,1.3931096,-0.53598747,-0.87561706,0.72248765,-1.3709569
-0.9888148940007356,0.735258634111392,-0.4113876170627245,-0.0910353030487097,2.5591039,-4.971380003051249,9.000312371260387,2.1080361,1.3195304,0.1103904604324213,0.14451919,1.965848506233908,1.5078153,-0.25938352,0.7087361606692307,-0.6485175036521539,-0.45397811,1.2226722498502411,0.1214508459934042,-0.1535881,1.137533,-0.0177061512422572,-0.67018116,0.74785252,-1.7547918,-2.2032785,0.18745315,-0.43220227,-2.5060842,0.2538858534786529,0.64401765,-0.95571832,-0.20193897,1.7095264,-0.57752202
0.7963366700291188,-1.4039464283852623,,-0.0428899635339534,0.045581841,0.2282173668814306,1.6623619698482082,0.39561601,-0.5828752,-0.0820262936656051,0.35346386,-1.4816930967126498,,-1.643447,-0.154574782745423,0.716040591137131,-0.86851483,-0.8602913586214169,1.045453478866739,-0.38128149,-0.69766666,0.0044813504615488,-1.4900442,0.027126162,,,-0.30268088,-0.19154803,-0.1826595,0.9936344092549528,0.61425241,0.60170406,-0.28119522,0.96924733,0.8840685
-1.6508728752338502,1.6440172264707684,-0.2105540246860935,0.0807815439850624,0.94405574,-2.9416456893172147,-3.1493287120249884,0.20661981,-0.15357127,-0.353658212816116,0.86276648,0.2561756723396476,0.69616438,0.90403213,0.1210316693108801,0.4871966980498061,1.677925,1.3726505647827263,1.3410614807927683,0.2424004,-0.1018226,-0.0490768566864534,0.38109482,-0.99036988,-0.29465834,-0.52610463,-1.7083483,-0.33310935,-0.38625857,-0.416510893440603,,-1.5963602,-1.029176,-0.43538467,-0.56081813
1.179124929367431,-0.6806229385705711,-0.2627682108358988,-0.1739216391607328,0.86137409,,-1.2427588004060377,1.4895031,0.85655561,0.1366416864660901,1.509189,-0.3262357458757826,-0.28984113,-1.0717686,-0.1558553856533584,0.0078611314857295,0.48169048,1.2079544308169736,1.8948173983013064,-0.61887459,-0.23290829,0.0170510266163889,-0.19413166,-0.41802836,-0.37419869,-0.13859874,-0.22869839,,-1.1168199,0.1193219970182615,0.748196,-1.0385599,-0.32082334,0.50420025,-1.6465711
-0.0246595694035105,-0.7730952030394292,0.0136561484665211,-0.0571351165810732,-1.3655183,-1.0473618567932592,-4.769479156338107,0.029077924,0.57877072,0.0819275926850204,1.483071,-0.0983938308350094,0.95469022,,1.1537812959860945,-0.0065306491138928,1.6127835,1.1873395107816835,-0.3876598738689557,0.95517971,-0.35207711,0.038455279431253,0.67201396,-0.1565884,-0.18102928,,,-0.24817256,-0.97310295,-0.4975617769398868,-0.40768758,-0.93915,,-1.7261276,0.34954396
-1.64682787648702,-0.8378977779429874,-0.1331896454431368,0.2117960249840889,1.2031249,0.3903631721255304,-0.0108874488350883,-0.005285021,-0.077811758,0.1180661696585182,,-2.228734193623989,0.8464701,0.19194152,0.6425300860428163,0.0467701009640747,,0.0097427718126498,-2.0693621828487405,0.82648345,-1.1326328,0.0114091989454758,0.78441453,1.4615129,-0.35147287,,0.51112656,0.24021398,0.350291,,-0.15964389,,-0.9845944,,-0.15992473
1.003204019187041,0.3794101547621447,-0.3216442089992714,0.1307954489092886,0.52513539,3.43143986743993,,0.61897515,1.4457963,-0.0328620557579061,-0.27337014,1.6282751451739357,0.1550638,0.90403213,0.1260664889688687,-0.1138613829741128,-0.93957827,1.0944178230788784,,-0.044691263,1.1256162,0.0282491357523596,,0.0059283276,-0.82303348,0.24285236,1.1122343,-0.14200157,0.18860939,-0.3770280804924405,0.94167007,-0.7237618,-0.60812723,1.605128,-0.6109298
1.0731675476019351,1.3672292031122593,-0.5037929151608371,0.0388160586318406,0.75664401,-2.5186629563091945,1.7685207843946142,1.523866,-0.48186251,-0.0429273791887294,1.6136614,2.0528179327560467,1.3635218,0.13176485,-0.6917750545182526,-0.2764108562856416,0.73041251,0.4267905077533458,-0.6153168753699075,1.3016697,0.97069671,0.0505599738884042,0.56622518,1.6240297,-0.59009391,,1.176969,-1.2957263,-1.955169,-0.7844811516332973,0.81268735,-0.49180527,-1.3065729,-2.1057579,0.12404143
0.0938860158289379,,0.371631274727763,-0.1803235588088897,-0.92454949,0.755775576528522,-2.2155411416890227,-0.53791067,,-0.0395581998755677,-0.37131295,-2.26845509953633,-0.92713737,-0.52014909,,-0.1787692448426458,,0.2216645603728173,-0.805536020941686,-1.6880436,-1.1326328,0.0233439550609891,0.18935266,0.097785609,0.54051527,0.56375567,-1.2459577,,,0.3868471097399541,-0.32335272,0.73977342,0.74913598,-0.36894937,1.0344035
0.677310484358383,-0.2842159941043995,-0.3973837675766993,-0.1778682074987252,0.67396236,1.6964189225814197,4.90227605696615,0.063440869,0.85655561,0.2611791392030841,0.30775721,2.3252354812874314,-0.14554764,-0.16911851,1.331558702862308,0.3221780768489539,-2.0469835,-0.4625173746394599,1.3657914904480284,0.95517971,1.7214602,0.0109869151389671,-1.2850784,0.65599524,,-0.6229811,1.1584734,0.34638497,-0.81142133,1.592683333893796,1.2492442,0.38079309,-0.31091631,0.59910782,-1.1621582
0.20108164212704,0.7790065016280994,,-0.0504744458617199,-0.52216547,-2.5223732786671835,-6.443102430401249,-1.0132647,-0.72597651,0.0335906462816367,1.2937149,0.7078295983717395,0.52782198,-0.44994298,-0.1205702995801784,0.2357591656725557,1.7430665,0.319567376319567,2.170364081466403,0.99477856,0.011387772,0.0287129533541302,1.2670758,-2.3682291,0.029184489,0.043044638,0.37240938,-0.44635841,-0.97909115,0.0979908730965685,-0.55155292,0.077040494,-0.77159324,0.20998679,
1.183250028938272,1.6219484373563375,0.2585250158604708,0.0681074722458305,-0.086708795,2.911459464222557,2.2018601433024423,0.26961854,0.5030112,0.2654861388352336,-0.34519487,1.513166314721995,-0.69266045,0.67335489,,-0.1291679409657886,-1.6383687,-0.3135421264833546,-1.7951918664912363,-1.5098487,1.1554084,-0.00592151254378,-0.37926203,0.6489293,,-0.65930978,1.5376337,-0.057064783,0.84132405,,-0.63092689,0.60722684,0.47173912,-0.59672753,0.21591283
-1.1902820615709309,0.331359329639223,0.0550325769192616,0.0122925956060048,0.089678719,-5.504875012750283,4.770016278630999,0.13789392,0.27573265,-0.0294622313355235,0.41222954,0.5349693974198507,1.4116196,,0.6528855982212541,0.2578415002014078,0.12045134,1.5278085936087011,,-0.40108092,0.33910201,0.01671639240894,1.2075696,-0.13539057,-0.86280366,0.32761927,-0.35816775,-0.7790275,-1.3862893,,,-0.58016966,-1.9109018,2.5257314,-0.42718699
2.071598945845959,-0.2750861577623887,0.4566179263920618,0.0588745233749389,-0.54972602,3.720848216623229,-10.4822286128164,-1.4198929,-0.63338155,-0.2198461309712795,-1.0307946,-2.1968556828871963,-1.2818589,-0.16911851,-0.3880630390783723,0.1222491331624685,-0.40660249,-1.9198513455205013,-0.3942453514291167,1.6382599,,0.025009654253444,0.037281288,-0.90557854,0.91549118,1.3448222,-0.85754959,2.0805111,1.5539208,-0.7732386625040937,-0.91865757,0.87232001,,-3.2826117,1.5438722
-0.137315243946013,0.1526062757566501,-0.1663063594865144,-0.0168286916970954,-0.74264986,-2.0484203213194205,3.1824849390483583,1.122965,0.14104907,-0.0862913012574353,0.40570002,2.200778027839214,,-0.22929518,,0.1739865751481938,1.0146663,1.800718707978066,,-0.35158235,1.0660318,0.0167086362103086,0.28191784,0.34509367,0.66550724,-0.23547522,-0.93153209,-1.267414,-0.59584585,-2.558905623146912,-0.4027267,-1.0993105,-1.4452713,0.13406074,-1.8386658
1.0254895003986346,-0.0427904476221084,0.5301359053282235,0.0213617374027843,-0.4284596,4.554768225743475,-5.944242520124472,-1.9525186,,0.0563641919122869,-0.2276635,-0.3610390789311598,-0.75278274,-1.1921219,-0.735371224233596,-0.2501434277688698,-0.79745139,-2.456509618509438,-0.883039693397115,0.80668402,-0.066071956,0.0264454876151625,,-1.0045018,1.6483986,0.061208976,,-1.1116966,,-0.1447829978178438,,0.90545666,1.1949524,-1.4603864,1.1596827
-2.0724293847784176,1.0477287982523231,0.0970607076497777,-0.0257797547658894,,2.129236026576771,4.379204026273688,-0.039647966,0.56193527,-0.0849303527961904,-0.62596427,,-0.73474606,-0.70067911,0.4984243548307342,-0.0893470223474222,-2.2957055,-0.9631656416028744,-1.2566731376938338,-0.42088034,-0.34611867,0.0125675516301216,-0.9875475,0.64186335,1.3359187,-0.75013147,-0.71883241,1.9814182,0.62574856,-1.7880265708162808,-0.28862661,0.054949396,0.51136724,1.2444793,1.0761632
0.6622088596177679,1.5158948105894978,-0.1912349711287709,-0.074020468923671,1.0928827,0.6765214148842239,-3.535445928418764,,-1.0711032,-0.2223971207977813,2.1033754,0.4782639673727392,0.98475136,0.8538849,,-0.0634829712972314,1.5180323,,1.8043514795130955,1.0541768,-0.024362872,0.0372654463135342,0.52655439,-0.99036988,,-0.94993919,0.40015282,0.0066378102,-0.23655337,,0.30171736,-0.92258168,-0.06324054,-0.32149559,-0.051349433
